0,1
" 31803017 MR. D.I.Y. (M) SDN BHD (CO.REG :860671-D) LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR (GST ID No :000306020352) (IOI PUCHONG) -TAX INVOICE- TRAC DRY IRON TR-231IR -1200W(SR) N *S WA10 - 12 9555493002853 1 26.90 26.90 SINGLE BEDSHEET SET 90*188+20CM *S JD52-63 - 20 9034713 1 X 23.90 23.90 Item(s : 2 Qty(s) : 2 Total Incl. GST@6% RM 50.80 CASH RM 51.00 CHANGE RM 0.20 GST @6% included in total RM 2.88 25-03-18 18:47 SHO1 ZJ86 T1 R000112415 OPERATOR TRAINEE CASHIER EXCHANGE ARE ALLOWED WITHIN 7 DAY WITH RECEIPT. STRICTLY NO CASH REFUND","{'entities': [(465, 473, 'date'), (52, 148, 'address'), (396, 401, 'total')]}"
" PINGHWAI TRADING SDN BHD (1211036-W) NO.2, JALAN METRO PERDANA TIMUR 11. KEPONG ENTERPRENUERS PARK, OFF JALAN KEPONG, 52100 KUALA LUMPUR. TEL 0122648835 FAX : 603-62592420 GST ID 001371123712 TAX INVOICE Doc No. : CS00020648 Date: 30/09/2017 Cashier : USER Time: 13:04:00 Salesperson : Ref.: (GST) (GST) Item Qty S/Price S/Price Amount Tax 17007 39.00 15.81 15.81 616.59 ZRL UDANG KERING Total Qty: 39.00 616.59 Total Sales (Excluding GST) : 616.59 Discount : 0.00 Total GST : 0.00 Rounding : 0.01 Total Sales (Inclusive of GST) : 616.60 {4553 8800 9593 0119} VISA : 616.60 Change : 0.00 GST SUMMARY Tax Code % Amt (RM) Tax (RM) ZRL 0 616.59 0.00 Total : 616.59 0.00 GOODS SOLD ARE NOT RETURNABLE, THANK YOU.","{'entities': [(1, 25, 'company'), (232, 242, 'date'), (532, 538, 'total')]}"
" SUPER SEVEN CASH & CARRY SDN 3HD (590150-A) FASARAYA BORONG SUPER SEVEN- NO. 1 Jalan Euro 1 Off Jalan Batu Tiga Sungai Buloh Seksyen U3 Shah Alam, 40150 Bttp:/juww.super7.com.my C TEL : 03-78590861 n FAX : 03-78590864 GST 1n : 000639090688 TAX INVOICE Customer : [77853745] NTS. UNG GUAT CHYE TAX INVOICE NO : 195147 COUNTER :002 OPLRAIUR : [SYUNADAH BT FAIZAL A-CASHIER] 2-02-2018 11:34:45 AM (RM) LORY FLITLET 300UP(3)6K0 @63.00 FM4 1000055 *4 252.00 ZR BERAS BIRI-BIRI 10KG 5% ISTIMEWA @53.50 9556606389892 *1 53.50 ZR BAWANG BESAR INDIA/CINA GUNI 08.50 FM429000000 *2 17.00 ZR BAHAS CILI 1KG @19.50 955.606500035. + 19.50 ZR BABAS KARI DAGING 1KG @17.20 95:60055000345 *1 17.20 ZR CILI 80H 3KG kCK @7.90 9554100157801 *1 7.90 SR QUANTITY : 10 Units 367 - ID liotal Sales (Incl. GST @6%) RM367.10 Rounding Adjustment RMO.00 Nel letal RM367.10 Payment Method VISA CARD GST Stimmary Sales Amt Tax Amt (RM) (RM) IR (0%) 359.20 0.00 SR (6%) 7.45 0.45 FLEASE VERIFY YOUR RECEIPT SEFORE LEAVING THE COUNTER. COUDS SOL.D ARE NOT RETURNABLE HHANK YOU","{'entities': [(792, 800, 'total')]}"
" 99 SPEED MART S/B (519537-X) LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1249-TMN PANDAN CAHAYA GST ID. NO : 000181747712 INVOICE NO : 18386/103/T0314 09:41PM 568008 03-05-18 2249 CARLSBERG SMOOTH DRAUG RM14.3 30 S 483 CARLSBERG CAN 320ML (IC RMS.60 s Total Sales (Inclusive GST) RM 19.90 CASH RM 19.90 CHANGE RM .00 GST Summary Amount(RM) Tax(RM) S = 6% 18.77 1.13 Thank You. Please come again Keep the invoice for applicable returns","{'entities': [(1, 18, 'company'), (188, 196, 'date'), (30, 117, 'address'), (305, 310, 'total')]}"
" 31803039 TSH POWER HARDWARE TRADING 002458685-T 13-1, Jalan PJU 5/10, Dataran Sunway, Kota Damansara, 47810, Petaling Jaya, Selangor Tel:012-373 2096 TAX INVOICE GST Reg No: 000460664832 Invoice No : 01-145995 Date : 10/10/2017 4:22:12 PM Description Qty Price Amount 1 MAJESTA HSS 2 4.00 8.00 SR + JOBBER DRILLS 3.5MM Sub Total: 8.00 Round Amt: 0.00 NET TOTAL : 8.00 Cash Received : 8.00 GST Summary Amount(RM) Tax(RM) SR=6.00% 7.55 0.45 Thank You. Please Come Again.","{'entities': [(10, 36, 'company'), (218, 228, 'date'), (290, 294, 'total')]}"
" SANYU STATIONERY SHOP NO. 31G833G, JALAN SETIA INDAH X U13/X 40170 SETIA ALAM Mobile /Whatsapps : +6012-918 7937 Tel: +603-3362 4137 GST ID No: 001531760640 TAX INVOICE Owned By: SANYU SUPPLY SDN BHD (1135772-K) CASH SALES COUNTER 1. 7002-0014 SONOFAX - EC THERMAL ROLL (BLUE) - (57MMx60MMx12MM) (10ROLL/PKT) 1 X 35.0000 35.00 SR Total Sales Inclusive GSI @6% 35.00 Discount 0.00 Total 35.00 Round Adj 0.00 Final Total 35.00 CASH 40.00 CHANGE 5.00 GST Summary Amount(RM Tax(RM) SR @ 6% 33.02 1.98 INV NO: CS-SA-0086229 Date : 22/05/2017 Goods sold are not Returnable & Refundable THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN. TERIMA KASIH SILA DATANG LAGI PLEASE KEEP THIS RECEIPT FOR PROVE OF PURCHASE DATE FOR I.T PRODUCT WARRANTY PURPOSE ** Follow us in Facebook: Sanyu.Stationery","{'entities': [(1, 22, 'company'), (527, 537, 'date'), (314, 319, 'total')]}"
 buardian Health And Heauty Sdn Bhd Bandar Haru Rawaing No 15 Jalan Bandar Rawang 10 Handar Baru Rawang 1e1:05-60952052 Company Reg #1101083-1 651 Reg #000899874816 RM 121056217 PRINGLES SUUR/UR 4.80 S SUBTUIAL 4.80 DISCUUNIABLE 4.80 6% IRX % DISC 0.24- Reason: 8 SUBTUIAL 4.51 RUUNDING ADJUSTMENTS 0.01- TUIAL (681 INCL) 4.50 CASH 4.50 YUUR SAVINGS FUR luday 0.29 681 - Rate -----651 651 Excl - 651 Amt g 6% 4.25 0.26 Thank you for Shopping At Guardian ALL Amounts Are in kM boods sold are non-retundable. Dispensed medicines sold are not returnable. ALL exchanges and returns including Guardian brand products must be made within '/days with original receipts and product in original condition. St:8282 Ctrz 10:2065 lax1nv:48701 18:15 24/05/18,"{'entities': [(737, 745, 'date'), (322, 326, 'total')]}"
" custiuus futah sulwind ler Jasm 3180404 MENTAL INITIAL SDN BHD (1206674-T SUSHI MENTAI PLAZA DANAU NO.37-1 , PLAZA DANAU DESA 2, JALAN 109F, TAMAN DANAU DESA , 58100 KUALA LUMPUR. (GST Reg. No ; 000435761152) Tax Invoice Table 12 Order#: 152842 Bill#: V031- 551345 Pax(s) : 0 Date : 21-04-2018 20:40:32 Cashier: Khong Description Qty U.price Total TAX Green Tea 2 X 1.00 2.00 SR Shiro Ramen 1 X 12.80 12.80 SR Sushi 1.30 10 X 1.80 18.00 SR Sushi 2.80 1 X 2.80 2.80 SR Total (Excluding GST) 35.60 Serv. Charge (10%) 3.56 GST Payable: 2.36 Total (Inclusive of GST) 41.52 Rounding Adj: -0.02 TOTAL: 41.50 Closed: ;201601897 21-04-2018 21:09:20 Server: Khong VISA 41.50 GST Summary Amount (RM) Tax (RM) SR (@ 6%) 39.16 2.36 (Guest Signature) Thank you!! Please Come Again!!! Powered By www.sispos.com.my","{'entities': [(284, 294, 'date'), (597, 602, 'total')]}"
" GREEN LANE PHARMACY SDN BHD 33 JLN BANGAU 1,KEPONG BARU, 52100 KEPONG,KL TEL : 62760693 FAX : 62760693 BRN : 631002-U GST No : 001888309248 TAX INVOICE Inv No : 16-073042 DATE : 12/13/2016 9:52:15 AM 1)9557892102639 IBUPROFEN 400MG 10 3.00 X 3.00 9.00 Z 2)0253K AMOXICAP 500MG CAPSU 2.00 X 6.00 12.00 3)9557892201011 NOFLUX TAB 90MG 10 5.00 X 4.00 19.98 * 4)9556492002837K FEBRICOL -RX 10 2.00 X 2.70 5.40 2 5)9316254866387 VITAMORE EPO 1000MG 2.00 X 68.00 DISC -28.00 108.00 * 6)9555197602366 NOVA ROSELLE &F VIT 1.00 X 28.60 DISC -2.90 25.70 * Rounding : 0.02 TOTAL : 180.10 ( GST : 8.70 ) PAYMENT : TOTAL PAYMENT : 180.10 CHANGE : 0.00 > VISA 180.10 Rate % TOTAL GST * : 6% 144.98 8.70 2 : 0% 26.40 0.00 LEE MEI YEIN Prev Balance : 2651 Points Earn : 171 (Complete) FARMASI ALPHA.COM GOODS SOLD ARE NOT RETURNABLE * Total Sales Inclusive GST @ 6% *","{'entities': [(1, 28, 'company'), (179, 189, 'date'), (29, 73, 'address'), (571, 577, 'total')]}"
" 3 I 8 SYARIKAT PERNIAGAAN GIN KEE (81109-A) NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR. TEL : 03-40210276 GST ID : 000750673920 SIMPLIFIED TAX INVOICE CASH Doc No : CS00013251 Date: 12/02/2018 Cashier : USER Time: 14:31:00 Salesperson Ref. : Item Qty S/Price Amount Tax 1099 3 90.10 270.30 SR 110MM X 5.8M UNDERGROUND PIPE Total Qty: 3 270.30 Total Sales (Excluding GST) : 255.00 Discount : 0.00 Total GST : 15.30 Rounding : 0.00 Total Sales (Inclusive of GST) : 270.30 CASH : 270.30 Change : 0.00 GST SUMMARY Tax Code % Amt (RM) Tax (RM) SR 6 255.00 15.30 Total : 255.00 15.30 GOODS SOLD ARE NOT RETURNABLE, THANK YOU.","{'entities': [(7, 34, 'company'), (194, 204, 'date'), (45, 99, 'address'), (295, 301, 'total')]}"
" TAX INVOICE DOMINO'S PIZZA GST REF NO : 001694261248 DOMINO'S PIZZA TAMAN UNIVERSITI 30, Jln Kebudayaan 7, Tmn Universiti 81300 Skudai, Johor CARRY OUT NOW Pay By: CASH Order : 8554 By : :5586 Order Time : 13:14:55 Date :28/04/18 Name: MRS YUEN Pickup Time: 13:29:55 Qty Menu Desc Coupon Disc Price 1 6""HT (KB) LSF1-PSI 15.60 1 6""HT (KB) LSF1-PSI 15.60 1 CWAH A0A1-ADD 14.50 14.80 45.70 Total Items Sub-Total : 45.70 Coupon Discount : 14.80 Grand Total : 30.90 Payment : 101.00 Change Due : 70.10 *6% GST Included 1.75 SUPPORT OUR SMILE CAMPAIGN : ) Did wa smile at you? Let us know at www.dominos.com.my/smile and receive a 30% off side item e-coupon upon survey submission Survey Code: CBD280740855414 Thank you for visiting Domino's. Please Come Again! 1 - 3 0 0 - 8 8 8 - 3 3 3 www.dominos.com.my We are compliant to the PDPA 2010. Visit .dominos.com.my/term: to view our Personal Data Protection Policy. owned by Dommal Food Services Sdn Bhd Co. No. 419060-A 1","{'entities': [(13, 27, 'company'), (222, 230, 'date'), (456, 461, 'total')]}"
" 3180404 WESTERN 'EASTERN STATIONERY SDN. BHD CO REG NO : 210038- GST ID : 000517095424 42-46, JLN SULTAN AZLAN SHAH 51200 KUAL A LUMPUR TEL : 03-4043 7678 TAX INVOICE REG 16-04-2018 14:51 C01 KL 001 037846 CLR P. S A4/A3 S RM5 00 1 No GST TA AMT RM4 . 72 GST 6% RMO 28 TOTAL RM5 > 00 CASH RM5 00 TAX INVOICE OF GST GOODS SOLD ARE NOT RETURNABLE","{'entities': [(172, 182, 'date'), (224, 230, 'total')]}"
" RESTORAN HASSANBISTRO NO.2-1-1 JALAN PRIMA Q U 13/0 SETI, Al AM 40170 SHAIL A! AM SELANGOR TAX INVOICE TERMINAL : C1 CASHIER : HASSAN BILL NO : C1-0170778 DATE : 12/28/2017 10:17:32 PM TOKEN : CT1 TABLE : CT1 .tt Qty U.Price GST Total MAKANAN 1 15.00 0 15.00 ZR Total Items = 1.00 Total Qty = 1.00 Sub Total RM Discount 15.00 RM 0.00 Total Excl.63 GST RM GST 6 15.00 RM Total Incl.6t GST RM Q.DO Rounding RM 15.00 0.00 CASH RM CHANGE RM 15.00 0.00 Thank You. Come Again 2017-12-28 22:17PM","{'entities': [(1, 22, 'company'), (163, 173, 'date'), (246, 251, 'total')]}"
" KING'S CONFECTIONERY S/B 273500-U (KSB) NO.41, JALAN SERI BINTANG 2 TAMAN SRI BINTANG, 52100 KUALA LUMPUR.. TEL NO:- 012 - 602 8832 (GST ID 5 000294060032) Tax Invoice Inv No :KSB80051978 late:11/03/18 21:30 Cashier:FT83 Ctr :02 Code Desc Qty RM D% Amt 201019 KAYA PUFF 4 1.60 0 6.40 S 231027 Slice Cak 1 8.70 0 8.70 S 101110 Cheese Le 1 3.50 30 2.45 S 251030 Cheese Ta 1 3.40 0 3.40 S 171153 D/R BUTTE 1 4.20 0 4.20 S Qty 8 25.15 Rounding Adj - 0.00 Due 25.15 Pay 25.15 Change 0.00 ! (Total Included GST @ 6% : 1.42) GOODS SOLD NOT RETURNABLE/EXCHANGEABLE! THANK YOU PLEASE COME AGAIN! ! TASTY BAKING HEALTHY NATION! ==Visit us online at","{'entities': [(1, 25, 'company'), (194, 202, 'date'), (41, 107, 'address'), (426, 431, 'total')]}"
" RESTORAN WAN SHENG 002043319-W No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG NO: 001335787520 Tax Invoice INV No. : 1212055 Cashier: Thandar Date : 26-06-2018 13:37:55 Description Qty U.price Total TAX Cham (B) 1 X 2.10 2.10 ZRL Bunga Kekwa 1 X 1.60 1.60 ZRL Take Away 2 X 0.20 0.40 ZRL Total QTY: 4 Total (Excluding GST) : 4.10 Total (Inclusive of GST) : 4.10 TOTAL : 4.10 CASH : 4.10 GST Summary Amount (RM) Tax(RM) ZRL (@ 0%) 4.10 0.00","{'entities': [(1, 19, 'company'), (197, 207, 'date'), (373, 377, 'total')]}"
" Ampang 210 First City Parking Sdn Bhd (961394-X) A-09-10 Prima Avenue The Tube, 1/39, Dataran Prima 47301 Petaling Jaya Selangor DE (GST ID No : 001656262656) Tel : 03-7887 2622 Tax Invoi '/S #03 >/S #03 A INV-No. 2003160418000001 I//D #22 Ticket No. 071811 Entry Time 16/04/2018 (Mon) 8:21 Paid Time 16/04/2018 (Mon) 9:49 >arking Time 1:28 Parking Fee Rate A RM7. OC Amount RM6. 60 GST(Included) 6.00 % RMO. 40 Tota I RM7.0 0 Paid RM7. 00 0 0 Change RMO. 00 0 O Inclusive 6% GST Thank You","{'entities': [(270, 280, 'date')]}"
" lee buth 1950 DSAB Gerbang Alaf Restaurants Sdn Bhd (65351-M) formerly known as Golden Arches Restaurants Sdn Bnd Licensee of McDonald's Level 6, Bangunan TH, Damansara Uptown3 No.3, Jalan SS21/39,47400 Petaling Jaya Selangor (GST ID No: 000504664064) McDonald's BHP Taman Melawati(#328) Tel No. 03-4162-2318 TAX INVOICE MFY Side 1 INV# 003281900229170 ORD #50 -REG #19- 18/01/2018 10:27:03 QTY ITEM TOTAL 2 ChicMcMuffin 11.00 1 M Porridge 5.60 1 BM 2HotCakes 10.00 1 L Coke TakeOut Total (incl GST) 26.60 Total Rounded 26.60 Cash Tendered 100.00 Change 73.40 TOTAL INCLUDES 6% GST 1.51 We'd love to hear your feedback sit www.mcdfeedback.com OR Download My McD Feedback from Google Play/App Store to share your experience Thank You and Please Come Again. Customer Service Hotline : 03-2726-5600","{'entities': [(372, 382, 'date'), (501, 506, 'total')]}"
" AEON CO. (M) BHD (126926-H) 3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR GST ID : 002017394688 SHOPPING HOURS SUN-THU:1000 HRS - 2230 HRS FRI-SAT:1000 HRS - 2300 HRS 1x 000001038556 15.56SR CHEK HUP 2IN1 Item promo @12.99 -2.57 1x 000006429720 10.28SR MS SWM ENZO RT 1x 000005457342 18.50SR VALENCIA ORANGE 1x 000000812627 10.00SR US RED GLOBE ix 000006454333 10.50SR CN PEAR 1x 000004023432 14.00SR CHN FUJI AP 4S 1x 000008626349 10.90SR AUS SEEKA KIWI Item promo @9.00 -1.90 1x 000007773877 7.90SR CHILE ANGELENO 1x 000000388658 2.50SR CUT FRUITS 1.99 1x 000004291022 4,80SR CHERRY SUNGOLD 1x 000007802317 18.90SR TURKEY CHERRY 2 Item promo @11.90 -7.00 1x 000000135412 15.00SR SUSHI SET-PTC Sub-total 127.37 Total Sales Incl GST 127.37 Rounding Adj -0.02 Total After Adj Incl GST 127.35 CASH 150.00 Item Count 12 Change Amt 22.65 Invoice No: 2018061010100170023 GST Summary Amount Tax SR @ 0% 127.37 0.00 Total 127.37 0.00 10/06/2018 13:04 1010 017 0170023 0252828 PJ CST ZAHIR REGULAR STAMP(S : 4 BONUS STAMP(S) ; 0 TOTAL STAMP(S : 4 AEON Stamps Loyalty Program ""Product(s)"" sold are neither exchangeable nor refundable AEON PERMAS JAYA TEL 1-300-30-AEON (2366) THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN","{'entities': [(964, 974, 'date'), (29, 110, 'address'), (821, 827, 'total')]}"
" SANYUSTATIONERYSHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM Mobile /Whatsapps : +6012-918 7931 Tel: +603-3362 4137 GST ID No: 001531760640 TAX INVOICE Owned By SANYU SUPPLY SDN BHD (1135772-K) CASH SALES COUNTER 1. 2044-0137 ARTLINE EG-40 GLUE STICK 40G 1 X 5.6000 5.60 SR 2. 2000-0002 IK YELLOW SIMILI PAPER - A4 70GSM (450's/REAM) 1 X 10.9000 10.90 SR Total Sales Inclusive GST @6% 16.50 Discount 0.00 Total 16.50 Round Adj 0.00 Final Total 16.50 CASH 50.00 CHANGE 33.50 GST Summary Amount(RM) Tax(RM) SR @ 6% 15.57 0.93 INV NO: CS-SA-0074397 Date : 28/03/2017 Goods sold are not Returnable & Refundable THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN. TERIMA KASIH SILA DATANG LAGI PLEASE KEEP THIS RECEIPT FOR PROVE OF PURCHASE DATE FOR I.T PRODUCT WARRANTY PURPOSE ** Follow us in Facebook: Sanyu. Stationery","{'entities': [(570, 580, 'date'), (21, 77, 'address'), (402, 407, 'total')]}"
" 3 18 OI 017 SYARIKAT PERNIAGAAN GIN KEE (81109-A) NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR. TEL : 03-40210276 GST ID : 000750673920 SIMPLIFIED TAX INVOICE CASH Doc No : CS00012664 Date: 11/01/2018 Cashier : USER Time: 11:42:00 Salesperson Ref. : Item Qty S/Price Amount Tax 1627 1 4.45 4.45 SR WALL SCRAPER 3"" 2167 2 50.88 101.76 SR 4.5KG RENDEROC PLUG 1735 1 10.07 10.07 SR 5"" SCRAPER (ADAMARK) Total Qty: 4 116.28 Total Sales (Excluding GST) : 109.70 Discount 0.00 Total GST : 6.58 Rounding : 0.00 Total Sales (Inclusive of GST) : 116.28 CASH : 116.28 Change : 0.00 GST SUMMARY Tax Code % Amt (RM) Tax (RM) SR 6 109.70 6.58 Total : 109.70 6.58, GOODS SOLD ARE NOT RETURNABLE, THANK YOU","{'entities': [(13, 40, 'company'), (200, 210, 'date'), (51, 105, 'address'), (423, 429, 'total')]}"
" MR. D.I.Y (M) SDN BHD (CO.REG : 860671-D) LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR (GST ID No :000306020352) (PUSAT PERNIAGAAN BUNGA RAYA, MANTIN) -TAX INVOICE- SPRAYER SX-260# 550ML *S HA06HD01-3 - 70 9065940 4 X 1.79 7.16 Item(s) : 1 Qty(s) : 4 Total Incl. GST RM 7.16 ROUNDING ADJUSTMENT -RM 0.01 TOTAL ROUNDED RM 7.15 CASH RM 20.20 CHANGE RM 13.05 GST Summary Amt (RM) Tax(RM) GST SR@O% 7.16 0.00 15-07-18 10:35 SHO1 ZI33 T2 R000010082 OPERATOR TRAINEE CASHIER EXCHANGE ARE ALLOWED WITHIN 7 DAYS WITH RECEIPT. STRICTLY NO CASH REFUND.","{'entities': [(458, 466, 'date'), (43, 139, 'address'), (374, 378, 'total')]}"
" 99 SPEED MART S/B (519537-X) LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1237-TMN INDAH PERDANA GST ID. NO : 000181747712 INVDICE NO : 18418/102/T0262 5:38PM 568268 04-06-18 620 CARNATION SUSU KRIMER S RM5.00 Z @2 X RM 2.50 0715 KNORR CHICKEN STOCK 1K RM15.90 Z Total Sales RM 20.90 CASH RM 21.00 CHANGE RM .10 GST Summary Amount(RM Tax(RM) 2 = 0% 20.90 .00 Thank You. Please come again Keep the invoice for applicable returns","{'entities': [(1, 18, 'company'), (187, 195, 'date'), (30, 117, 'address'), (299, 304, 'total')]}"
" Kedai Uhat Dan Runcit CHONG HWA 3, Jalan Perdana 5, Taman Indah Perdana, Kepong, 52100 KL. Telephone No. 03-62801198 GST No. 001379917824 Receipt: 33037 Date: Oct 3, 2015 12:16:25 PM Terminal CW01 Served by: Employee Item Price Qty Value Liquid Medicine RM33.9 X1 RM33.90 Items count : 1 Total Sales Incl. GST @ 6% RM33.90 Cash Tendered: RM100.00 Change: RM66.10 Nett of Tax: RM31.98 GST @ 6% RM1.92 SR RM31.98 RM1.92 Standard Rated Tax RMO.00 RMO.O0 ZR RMO.OU RM0.00 Zero Rated Tax (ZR RMO.00 RMO.O0 Thank You","{'entities': [(265, 272, 'total')]}"
" A04098 AEON CO. (M) BHD (126926-H) 3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR GST ID : 002017394688 SHOPPING HOURS SUN-THU:1000 HRS - 2230 HRS FRI-SAT:1000 HRS - 2300 HRS 1x 000000417969 4.00SR GREEN PEA CHEES 1x 000000418294 3.90SR BIG NUT BREAD 1x 000000418218 2.30SR ONION CHEESE Sub-total 10.20 Total Sales Incl GST 10.20 Total After Adj Incl GST 10.20 CASH 10.20 Item Count 3 Change Amt 0.00 Invoice No: 2018042210100260452 GST Summary Amount Tax SR @ 6% 9.62 0.58 Total 9.62 0.58 22/04/2018 19:29 1010 026 0260452 0304271 PJ NORSYAZWANA AEON PERMAS JAYA TEL 1-300-80-AEON (2366) THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN","{'entities': [(526, 536, 'date'), (36, 117, 'address'), (333, 338, 'total')]}"
" SANYUSTATIONERYSHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM Mobile /Whatsapps : +6012-918 7937 Tel: +603-3362 4137 GST ID No: 001531760640 TAX INVOICE Owned By SANYU SUPPLY SDN BHD (1135772-K) CASH SALES COUNTER - 1. 2012-0029 RESTAURANT ORDER CHIT NCR 3.5""x6"" 2 X 2.9000 5.80 SR Total Sales Inclusive GST @6% 5.80 Discount 0.00 Total 5.80 Round Adj 0.00 Final Total 5.80 CASH 6.00 CHANG 0.20 GST Summary Amount(RM) x(RM) SR @ 6% 5.47 0.33 INV NO: CS-SA-0086778 Date : 24/05/2017 Goods sold are not Returnable & Refundable THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN. TERIMA KASIH SILA DATANG LAGI ** PLEASE KEEP THIS RECEIPT FOR PROVE OF PURCHASE DATE FOR I.T PRODUCT WARRANTY PURPOSE ** Follow us in Facebook: Sanyu. u.Stationery","{'entities': [(487, 497, 'date'), (21, 77, 'address'), (290, 294, 'total')]}"
" 40607 UNIHAKKA INTERNATIONAL SDN BHD 18 Jun 2018 18:29 (867388-U) 12, Jalan Tampoi 7/4, .Kawasan Perindustrian Tampoi, 81200 Johor Bahru,Joho TAX XINVOICE Invoice # OR18061802170501 Item Qty Total SR 100100000035- 1 Meat + 3 Vege RM6.69 1 RM6.69 SR 100100000170 Imported Veggies RM1.50 1 RM1.50 Total Amount: RM8.19 GST @0%: RM0.00 Rounding: RM0.01 Nett Total: RM8.20 Payment Mode Amount CASH RM8.20 Change RM0.00 GST Summary Amount(RM) Tax(RM) SR = GST @0% 8.19 0.00 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA Thank You & Come Again! Like and Follow Us on Facebook! Facebook.com/BarWangRice","{'entities': [(7, 37, 'company'), (362, 368, 'total')]}"
" I & MAR 2013 MR. 0.1. Y (M) SDN BHD (CO Reg :860671-D) LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG 43300 SERI KEMBANGAN, SELANGOR (GST ID No :000306020352) (TESCO MUTIARA DAMANSARA) - TAX INVOICE SOURING PAD 1018-4 48 *S WA03 - 24/240 9555221301081 4 X 2.80 11.20 SCISSOR G/FISH *S AD51 - 24/360 9064422 2X 2 X 1.50 3.00 TRAILING SKT 5GN+SP 3X1.25MM CABLE 2 *S WA27 - 20 9553114461966 1 X 22.90 22.90 Item(s) : 3 Qty(s) : 7 Total Incl. GST@6% RM 37.10 CASH RM 50.00 CHANGE RM 12.90 GST Summary Amt (RM) Tax ix(RM) GST S@6% 35.00 2.10 * * 14-03-18 21:49 SH03 ZJ20 T1 R000418193 OPERATOR TMDC - SAH BIJAY KUMAR EXCHANGE ARE ALLOWED WITHIN 7 DAYS WITH RECEIPT STRICTLY NO CASH REFUND","{'entities': [(560, 568, 'date'), (468, 473, 'total')]}"
" GARDENIA BAKERIES (KL) SDN BHD (139386 X) Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor. Tel: 03- 55423228 Fax:03-55423213 GST ID: 000381399040 TAX INVOICE / ADJUSTHENT NOTE Cash Inv No.: 7929F714 VE0514 Date: 29/09/2017 MAKASSAR FRESH MARKET SDN BHD GROUND F1 LOOR NO o 6, JALAN SS 15/48, 47500 SUBANG JAYA, SELANGOR VE05: Ridzuan (11900) DD 29/09/2017 10:23 Description U.P Iss Exc D Sale Amt(RM) D.C. WHITE 2.13 3 1 0 2 4.26 WHOLEMEAL 2.78 3 2 0 1 2.78 0.0 JUMBO 2.97 3 1 0 2 5.94 Total 0% supplies: 12.98 DELICIA--B/SCOTCH 3.72 0 1 0 -1 -3.72 CR-CHOCLT 0.72 20 0 0 20 14.40 MUFFIN C&W 1.25 0 9 0 -9 -11.25 TWG T'MISU 1.33 0 10 0 -10 -13.30 Total 6% supplies (excl. GST): -13.87 GST: -0.84 To+g] 6% supplies (Inc. GST): -14.71 Total 0% supplies: 12.98 Total Payable: -1.73 E.&.0.E. Received above goods in good order condition. The recipient of Gardenia's products is required to make necessary adjustments to its input tax claims, on the basic of the justments shown in this Tax Invoice / Adjustment Note CUSTOMER'S COPY","{'entities': [(218, 228, 'date'), (778, 783, 'total')]}"
" 99 SPEED MART S/B (519537-X) LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1245-DESA SRI HARTAMAS GST / ID. NO : 000181747712 INVOICE NO : 18341/103/T0138 - 09:06PM 569547 19-03-18 103 SUNQUICK OREN 840ML RM11.40 S Total Sales (Inclusive GST) RM 11.40 CASH RM 11.40 CHANGE RM .00 GST Summary Amount(RM) Tax(RM) $ = 6% 10.75 .65 Thank You. Please come again Keep the invoice for applicable returns","{'entities': [(1, 18, 'company'), (192, 200, 'date'), (30, 117, 'address'), (227, 232, 'total')]}"
